0,30,120
1,30,120
2,30,120
3,30,120
4,30,120
5,30,120
6,30,120
7,30,120
8,30,120
9,30,120
10,30,120
11,30,120
12,30,120
13,30,120
14,30,120
15,30,120
16,30,120
17,30,120
18,30,120
19,30,120
20,30,120
21,30,120
22,30,120
23,30,120
24,30,120
25,30,120
26,30,120
27,30,120
28,30,120
29,30,120
30,30,120
31,30,120
32,30,120
33,30,120
34,30,120
35,30,120
36,30,120
37,30,120
38,30,120
39,30,120
40,30,120
41,30,120
42,30,120
43,30,120
44,30,120
45,30,120
46,30,120
47,30,120
48,30,120
49,30,120
50,30,120
51,30,120
52,30,120
53,30,120
54,30,120
55,30,120
56,30,120
57,30,120
58,30,120
59,30,120
60,30,120
61,30,120
62,30,120
63,30,120
64,30,120
65,30,120
66,30,120
67,30,120
68,30,120
69,30,120
70,30,120
71,30,120
72,30,120
73,30,120
74,30,120
75,30,120
76,30,120
77,30,120
78,30,120
79,30,120
80,30,120
81,30,120
82,30,120
83,30,120
84,30,120
85,30,120
86,30,120
87,30,120
88,30,120
89,30,120
90,30,120
91,30,120
92,30,120
93,30,120
94,30,120
95,30,120
96,30,120
97,30,120
98,30,120
99,30,120
100,30,120
101,30,120
102,30,120
103,30,120
104,30,120
105,30,120
106,30,120
107,30,120
108,30,120
109,30,120
110,30,120
111,30,120
112,30,120
113,30,120
114,30,120
115,30,120
116,30,120
117,30,120
118,30,120
119,30,120
120,30,120
121,30,120
122,30,120
123,30,120
124,30,120
125,30,120
126,30,120
127,30,120
128,30,120
129,30,120
130,30,120
131,30,120
132,30,120
133,30,120
134,30,120
135,30,120
136,30,120
137,30,120
138,30,120
139,30,120
140,30,120
141,30,120
142,30,120
143,30,120
144,30,120
145,30,120
146,30,120
147,30,120
148,30,120
149,30,120
150,30,120
151,30,120
152,30,120
153,30,120
154,30,120
155,30,120
156,30,120
157,30,120
158,30,120
159,30,120
160,30,120
161,30,120
162,30,120
163,30,120
164,30,120
165,30,120
166,30,120
167,30,120
168,30,120
169,30,120
170,30,120
171,30,120
172,30,120
173,30,120
174,30,120
175,30,120
176,30,120
177,30,120
178,30,120
179,30,120
180,30,120
181,30,120
182,30,120
183,30,120
184,30,120
185,30,120
186,30,120
187,30,120
188,30,120
189,30,120
190,30,120
191,30,120
192,30,120
193,30,120
194,30,120
195,30,120
196,30,120
197,30,120
198,30,120
199,30,120
200,30,120
201,30,120
202,30,120
203,30,120
204,30,120
205,30,120
206,30,120
207,30,120
208,30,120
209,30,120
210,30,120
211,30,120
212,30,120
213,30,120
214,30,120
215,30,120
216,30,120
217,30,120
218,30,120
219,30,120
220,30,120
221,30,120
222,30,120
223,30,120
224,30,120
225,30,120
226,30,120
227,30,120
228,30,120
229,30,120
230,30,120
231,30,120
232,30,120
233,30,120
234,30,120
235,30,120
236,30,120
237,30,120
238,30,120
239,30,120
240,30,120
241,30,120
242,30,120
243,30,120
244,30,120
245,30,120
246,30,120
247,30,120
248,30,120
249,30,120
250,30,120
251,30,120
252,30,120
253,30,120
254,30,120
255,30,120
256,30,120
257,30,120
258,30,120
259,30,120
260,30,120
261,30,120
262,30,120
263,30,120
264,30,120
265,30,120
266,30,120
267,30,120
268,30,120
269,30,120
270,30,120
271,30,120
272,30,120
273,30,120
274,30,120
275,30,120
276,30,120
277,30,120
278,30,120
279,30,120
280,30,120
281,30,120
282,30,120
283,30,120
284,30,120
285,30,120
286,30,120
287,30,120
288,30,120
289,30,120
290,30,120
291,30,120
292,30,120
293,30,120
294,30,120
295,30,120
296,30,120
297,30,120
298,30,120
299,30,120
300,30,120
301,30,120
302,30,120
303,30,120
304,30,120
305,30,120
306,30,120
307,30,120
308,30,120
309,30,120
310,30,120
311,30,120
312,30,120
313,30,120
314,30,120
315,30,120
316,30,120
317,30,120
318,30,120
319,30,120
320,30,120
321,30,120
322,30,120
323,30,120
324,30,120
325,30,120
326,30,120
327,30,120
328,30,120
329,30,120
330,30,120
331,30,120
332,30,120
333,30,120
334,30,120
335,30,120
336,30,120
337,30,120
338,30,120
339,30,120
340,30,120
341,30,120
342,30,120
343,30,120
344,30,120
345,30,120
346,30,120
347,30,120
348,30,120
349,30,120
350,30,120
351,30,120
352,30,120
353,30,120
354,30,120
355,30,120
356,30,120
357,30,120
358,30,120
359,30,120
360,30,120
361,30,120
362,30,120
363,30,120
364,30,120
365,30,120
366,30,120
367,30,120
368,30,120
369,30,120
370,30,120
371,30,120
372,30,120
373,30,120
374,30,120
375,30,120
376,30,120
377,30,120
378,30,120
379,30,120
380,30,120
381,30,120
382,30,120
383,30,120
384,30,120
385,30,120
386,30,120
387,30,120
388,30,120
389,30,120
390,30,120
391,30,120
392,30,120
393,30,120
394,30,120
395,30,120
396,30,120
397,30,120
398,30,120
399,30,120
400,30,120
401,30,120
402,30,120
403,30,120
404,30,120
405,30,120
406,30,120
407,30,120
408,30,120
409,30,120
410,30,120
411,30,120
412,30,120
413,30,120
414,30,120
415,30,120
416,30,120
417,30,120
418,30,120
419,30,120
420,30,120
421,30,120
422,30,120
423,30,120
424,30,120
425,30,120
426,30,120
427,30,120
428,30,120
429,30,120
430,30,120
431,30,120
432,30,120
433,30,120
434,30,120
435,30,120
436,30,120
437,30,120
438,30,120
439,30,120
440,30,120
441,30,120
442,30,120
443,30,120
444,30,120
445,30,120
446,30,120
447,30,120
448,30,120
449,30,120
450,30,120
451,30,120
452,30,120
453,30,120
454,30,120
455,30,120
456,30,120
457,30,120
458,30,120
459,30,120
460,30,120
461,30,120
462,30,120
463,30,120
464,30,120
465,30,120
466,30,120
467,30,120
468,30,120
469,30,120
470,30,120
471,30,120
472,30,120
473,30,120
474,30,120
475,30,120
476,30,120
477,30,120
478,30,120
479,30,120
480,30,120
481,30,120
482,30,120
483,30,120
484,30,120
485,30,120
486,30,120
487,30,120
488,30,120
489,30,120
490,30,120
491,30,120
492,30,120
493,30,120
494,30,120
495,30,120
496,30,120
497,30,120
498,30,120
499,30,120
500,30,120
501,30,120
502,30,120
503,30,120
504,30,120
505,30,120
506,30,120
507,30,120
508,30,120
509,30,120
510,30,120
511,30,120
512,30,120
513,30,120
514,30,120
515,30,120
516,30,120
517,30,120
518,30,120
519,30,120
520,30,120
521,30,120
522,30,120
523,30,120
524,30,120
525,30,120
526,30,120
527,30,120
528,30,120
529,30,120
530,30,120
531,30,120
532,30,120
533,30,120
534,30,120
535,30,120
536,30,120
537,30,120
538,30,120
539,30,120
540,30,120
541,30,120
542,30,120
543,30,120
544,30,120
545,30,120
546,30,120
547,30,120
548,30,120
549,30,120
550,30,120
551,30,120
552,30,120
553,30,120
554,30,120
555,30,120
556,30,120
557,30,120
558,30,120
559,30,120
560,30,120
561,30,120
562,30,120
563,30,120
564,30,120
565,30,120
566,30,120
567,30,120
568,30,120
569,30,120
570,30,120
571,30,120
572,30,120
573,30,120
574,30,120
575,30,120
576,30,120
577,30,120
578,30,120
579,30,120
580,30,120
581,30,120
582,30,120
583,30,120
584,30,120
585,30,120
586,30,120
587,30,120
588,30,120
589,30,120
590,30,120
